Entity,Code,Year,"Outdoor ozone pollution (deaths per 100,000)","Household pollution (deaths per 100,000)","Outdoor particulate pollution (deaths per 100,000)"
United States,USA,8/31/2620,4.102205137,0.144128734,22.95162922
United States,USA,8/31/2621,4.070333396,0.13840427,22.28561928
United States,USA,8/31/2622,4.048496317,0.130770471,21.49566905
United States,USA,8/31/2623,4.092602669,0.124166569,20.9997785
United States,USA,8/31/2624,4.071619724,0.116672546,20.29819602
United States,USA,8/31/2625,4.016614534,0.10838183,19.3897013
United States,USA,8/31/2626,4.085944685,0.104453386,19.77382442
United States,USA,8/31/2627,4.076191809,0.101611703,18.33893053
United States,USA,8/31/2628,4.091788849,0.098259769,17.61037044
United States,USA,8/31/2629,4.092842055,0.095734982,16.57709649
United States,USA,8/31/2630,4.115664936,0.092758726,16.2325996
United States,USA,8/31/2631,4.12264915,0.090755682,15.04178809
United States,USA,8/31/2632,4.142218557,0.089135041,15.04392511
United States Virgin Islands,VIR,8/31/2633,0.244377542,4.819161153,31.44625182
United States Virgin Islands,VIR,8/31/2634,0.240443958,4.465169758,30.81707889
United States Virgin Islands,VIR,8/31/2635,0.239571722,4.193808527,30.6441105
United States Virgin Islands,VIR,8/31/2636,0.239700959,3.957483967,30.67245269
United States Virgin Islands,VIR,8/31/2637,0.241170096,3.746652906,31.02734143
United States Virgin Islands,VIR,8/31/2638,0.238816387,3.536058167,30.81812418
United States Virgin Islands,VIR,8/31/2639,0.242360938,3.333432797,31.38651921
United States Virgin Islands,VIR,8/31/2640,0.241879146,3.038642154,32.06822142
United States Virgin Islands,VIR,8/31/2641,0.244372993,2.81945688,32.98031463
United States Virgin Islands,VIR,8/31/2642,0.249989372,2.641172103,33.99405547
United States Virgin Islands,VIR,8/31/2643,0.249668447,2.52055329,34.09193542
United States Virgin Islands,VIR,8/31/2644,0.253877775,2.387956719,33.94024141
United States Virgin Islands,VIR,8/31/2645,0.251486191,2.20956808,33.34529769
United States Virgin Islands,VIR,8/31/2646,0.251442624,2.049048637,32.94651188
United States Virgin Islands,VIR,8/31/2647,0.249533344,1.920015982,32.68666829
United States Virgin Islands,VIR,8/31/2648,0.246349834,1.782105614,32.29749057
United States Virgin Islands,VIR,8/31/2649,0.244166673,1.660475212,31.99690269
United States Virgin Islands,VIR,8/31/2650,0.245176749,1.560976547,31.80786255
United States Virgin Islands,VIR,8/31/2651,0.244033125,1.514014037,31.75916846
United States Virgin Islands,VIR,8/31/2652,0.246672082,1.42950561,31.56300947
United States Virgin Islands,VIR,8/31/2653,0.248751172,1.404169441,31.36941226
United States Virgin Islands,VIR,8/31/2654,0.249834249,1.297813909,31.03794095
United States Virgin Islands,VIR,8/31/2655,0.254468235,1.279361667,30.00740255
